Magnitude,Depth,Distance,BuildingAge,PopulationDensity,SoilType,Latitude,Longitude,SafeSiteLat,SafeSiteLng,RecommendedSite,RiskLabel
4.898940215478918,228.5460293642761,386.4792459555908,17.136869107056874,25318.811716824814,Soft Soil,8.717155277672958,114.02774667629302,8.719765928752517,114.02584624529008,Plaza J,0
5.381351981408996,471.074921178271,290.0050088032572,25.82242818902086,12318.697419280723,Rocky,65.16839879726817,122.92106961264415,65.15982035585694,122.92449859416709,Stadium D,0
5.964454897410734,371.56554966329134,77.30320887079873,50.70087295100759,1715.0797866853184,Rocky,-43.99482624223849,126.15138462194227,-43.985291482909794,126.15934013861109,Evacuation Hub F,0
8.103643749054587,269.79692466065103,257.69648569662354,97.37089799328214,19925.3227985098,Clay,33.27092713164937,83.55886086618835,33.269983234169274,83.55359201308305,Public Park C,1
4.297879584029339,104.36283811010162,130.55437042890443,68.42550068035558,20530.7417744009,Soft Soil,-15.659534455136992,1.5428082040990319,-15.653451249031578,1.5480200055581126,Open Ground B,1
6.342523849688476,15.497414059502134,126.16126227153474,27.962179815682475,6900.466708057335,Sandy,-70.9703125665881,-19.407639725065735,-70.97357757744989,-19.413057650693098,Evacuation Hub F,1
6.850694697603275,153.18427431138483,414.7646246912427,38.24060525753765,12380.515734693146,Rocky,-21.252149509736356,94.00155470863223,-21.248237442249398,93.99874993414295,School Ground E,0
3.301927682679985,75.22998277807689,190.32221197971734,40.613315232097726,17245.37964926738,Silt,-28.81942144610958,-5.0756364156881375,-28.822555168539612,-5.071593568607135,Plaza J,0
6.949041537359349,549.8115215965676,225.36190169540205,15.363762334437714,17928.824787322603,Clay,-32.09534481838325,144.10599181711262,-32.10139821314208,144.1144859462344,Hillside Safe Zone G,0
4.108406803967394,78.74857046971977,421.48236889005915,16.065418885968075,15382.35322876423,Soft Soil,22.916282856587586,-97.82412804302577,22.9164281384403,-97.81639087224683,School Ground E,0
3.4228353544043166,506.95976611478534,43.895312859421274,14.839472348736448,10989.4741860758,Rocky,-16.907744171705943,100.60006351722228,-16.91605956163814,100.59375118241643,Metro Shelter H,0
9.167755992146667,269.9610828432578,297.30892654552474,52.16641377369169,2157.7198134526207,Soft Soil,-69.79102282751103,-93.86857499576553,-69.7903079993195,-93.87187487283477,Open Ground B,1
9.276608214984636,51.36487282064318,289.1078406865189,67.41860867397082,766.2800955538365,Silt,-52.0754961685417,-11.068689843348722,-52.08211526980084,-11.073668305492562,Plaza J,1
8.254582762756996,568.91103460211,212.6072846333376,59.07206846108266,13840.088668547973,Soft Soil,1.4073888041081375,-149.2659374385258,1.398127556279471,-149.2728970724923,Community Center A,1
4.979989499626909,405.74139916562933,414.88732071204646,97.77671854533484,6167.985742157865,Clay,3.0372114929106147,-1.3591718475085202,3.0424777552728575,-1.3677340380461676,Community Center A,0
3.6348687410414953,165.03305900450113,471.4450306678463,12.587457225765187,28160.81647551231,Sandy,-83.35571079391558,9.831959608442133,-83.3536004637994,9.836605935095582,Hillside Safe Zone G,0
7.44751467232902,626.2768220328676,232.66793095680538,98.64744063027551,19248.468830164125,Sandy,-58.47343574351095,-115.07408061238556,-58.4697619718441,-115.07875934795135,Stadium D,1
5.860991209307409,31.68081970938602,228.07352549919986,46.66739338878919,17606.6927197447,Sandy,28.28239153883227,-63.04838224129047,28.29208704602251,-63.04825078628004,Hillside Safe Zone G,1
3.7932485264910625,141.27372573843402,251.03186483537237,21.863278777713766,12255.90038561184,Soft Soil,-26.322487184608015,-103.64319314948709,-26.32106656735317,-103.64987683675176,Plaza J,0
6.218649915723256,526.4328494641027,361.56201541653076,94.32808260057571,9952.805254358907,Rocky,-29.706229946382024,-25.211733231016666,-29.71025491208722,-25.20404254849026,Plaza J,0
3.2235253872489196,496.56455121692244,334.0301453494812,46.86133101445926,5476.258180125674,Rocky,-81.57439050875253,49.640607861238976,-81.58276270368948,49.630904022446934,Basement Bunker I,0
8.910582613512084,202.49018560713463,111.41747460344354,34.73469552105204,1898.2782387230359,Rocky,-20.21825403759604,-128.84110930441122,-20.218826842347514,-128.84426270998873,Stadium D,1
4.68206988040011,43.41741274694818,31.947674299671657,21.38101038179566,19071.479501956746,Silt,-79.43552253066821,-37.95286046322357,-79.44522743203699,-37.945751992964865,Plaza J,1
7.306394848300883,600.6546505574606,474.6270649083947,26.787545111580215,23398.09348862373,Rocky,-39.14004498525296,16.775307530511355,-39.14627363877252,16.77274524214802,Hillside Safe Zone G,0
5.026121994581171,219.5883466489318,130.53487986685215,97.92195102272193,25747.10372619136,Clay,-69.58986637287896,107.18988038032433,-69.58834888710854,107.19619600308224,Stadium D,1
6.38044213765577,136.99939044978566,319.29834234529585,30.39734399047743,21756.804160415293,Soft Soil,60.81209683861633,44.081813977834884,60.81954788958171,44.073589072041536,Hillside Safe Zone G,1
6.553616815731318,361.24327565268396,414.21900137186117,97.78059237596051,26918.831368756142,Clay,-54.293664701401866,116.53190345861032,-54.28575967596327,116.52605395651246,Evacuation Hub F,1
4.201553960915926,637.1590394977131,150.13837527359314,33.02149866120872,29485.91469284573,Sandy,-67.28106561752126,-154.85887868265527,-67.27777894629037,-154.85806747393073,Plaza J,0
9.302300080469632,30.482604490362743,317.7167068284644,23.141846558856194,28853.87224062529,Clay,62.82246409865314,-112.9682598081668,62.824568966659456,-112.96195843789755,Public Park C,1
8.038363351847245,536.0628616216214,53.950120574612455,18.33641829018473,17807.685474932015,Clay,21.938770703201627,153.17672703569855,21.939121453388175,153.16966528547115,Evacuation Hub F,1
9.106743120167229,400.7312595570962,484.96572218783035,41.1854505273997,6803.580097225727,Clay,81.1887258060419,58.47723253259278,81.18655758399991,58.482989443058365,Open Ground B,0
8.816377777779717,297.81438158627185,29.079137525312937,23.68064485350272,3280.027430982417,Silt,22.856002782548543,-31.77809109247471,22.85772711789973,-31.76946467106159,Evacuation Hub F,1
6.886349862272054,520.856310873542,219.08733692048816,69.69379638270532,29818.35744338192,Soft Soil,31.724153132743382,-49.447158726347936,31.722923929983764,-49.456873775043455,Metro Shelter H,1
8.99218252765026,676.0770971091426,268.40962103001164,23.977173536397846,9320.86791992319,Rocky,-24.954058492579946,89.19605004347,-24.947490532092974,89.19077383167918,Metro Shelter H,0
3.575201263337477,160.44434781388372,395.240889331682,83.53968449978692,1115.73467172201,Clay,44.216030366057595,139.37879242513446,44.210346084602264,139.37122686431658,Metro Shelter H,0
4.273888605724444,100.55315555048374,60.564258536210616,83.40112584881669,11792.278282591646,Sandy,14.812439141829913,12.091440428074378,14.809507182010224,12.0839057226429,School Ground E,1
3.2939773779184973,639.017221655888,220.40398692758828,28.552637404806614,22468.182083995045,Soft Soil,-61.39372360900002,-132.24862900951555,-61.396291822595295,-132.2432906899977,Metro Shelter H,0
5.114647149961218,468.2671542201126,149.85578477172618,75.35401304868297,26734.919596147338,Soft Soil,-62.029535211906925,132.43705391195925,-62.02653645159886,132.43062023816213,Plaza J,1
5.526402382981633,306.5902150933762,156.00535784667002,85.75458759794533,14379.15901458532,Clay,25.816988282919397,-34.9872338026515,25.824295791586042,-34.9890789329656,School Ground E,1
4.763768706530323,401.28169918499816,389.39395803262545,59.01328439371466,8891.464562170715,Soft Soil,-41.01763756768111,141.04301738262615,-41.01732303402301,141.04768725772922,Stadium D,0
8.386793809487541,521.9297336233708,2.730472515916571,36.63324108640549,23374.285624678578,Soft Soil,7.9110855731359635,96.836541623102,7.91945208205583,96.82707272939841,Plaza J,1
5.31889662350833,541.122329094002,374.54182066798313,44.09671867126791,15162.67373948145,Soft Soil,-55.36107227154512,-62.98636504677849,-55.37102855688019,-62.97683042227422,Metro Shelter H,0
4.826074312967975,643.9259265732752,405.1992150615531,78.62288650347818,2672.284776819998,Soft Soil,-14.524523302030872,-139.8053848183133,-14.515244171201767,-139.81124310167465,Metro Shelter H,0
6.527524540528615,298.78995222693584,450.6811219210345,29.331746399681414,26643.716220811784,Sandy,65.23904735676831,3.474936432416655,65.24892522436728,3.4793665716752358,Basement Bunker I,0
3.916007462335957,205.3876370135765,313.4409016152417,33.4462334376194,19708.630694161606,Sandy,34.315051048719496,-150.9655122752735,34.307178179954626,-150.9566204543292,Community Center A,0
8.214280374901257,447.76498675288934,166.7276641361206,16.07843362578507,1200.6823445507573,Sandy,-2.2797529882692373,118.04350223042445,-2.277307477586474,118.04639317759673,School Ground E,0
3.4845791839185103,291.00952949567125,213.61736627443534,39.90524030130026,370.79649740354847,Rocky,-1.532725463724205,-159.6630865107077,-1.5408541158275157,-159.66013157566226,Public Park C,0
9.414765087903362,416.2189177642845,484.8680411437146,8.651513224948593,2722.875049939704,Sandy,-20.276768465795783,159.3622993196323,-20.28152835133633,159.35712715918604,Stadium D,0
8.019591000428274,293.9900589191651,440.5934132179261,32.10344409891115,24676.46621395901,Rocky,27.40214267001096,-1.0465501881448347,27.393596196458432,-1.0434304956550882,Open Ground B,0
4.2916519299721205,107.09705067472214,231.762954549721,37.347938094785704,14491.099974064226,Clay,-56.09711949301362,-6.12975175689553,-56.0902557785981,-6.135460950765549,Community Center A,0
3.0358937613034156,328.5987261612709,471.5315035554612,25.547913242413212,10125.505739640546,Soft Soil,-29.31078611904441,123.37273673105915,-29.3048964887081,123.36598320795375,Community Center A,0
8.300499284956423,483.64247535872295,411.4774377032295,10.135811913498816,7553.873030041743,Sandy,32.341095784815096,16.91647564437193,32.33741401682241,16.9205434738059,Metro Shelter H,0
7.594572735009511,559.4986653673549,450.5449308298974,52.166724256155504,15255.053722743689,Clay,39.95515386516223,-27.91293885330569,39.95682302720557,-27.909324321975202,Stadium D,0
7.738546592266418,345.3283937575828,341.4886172879605,86.50811697554708,2582.90272206623,Soft Soil,69.47459916798562,-106.5978604300802,69.46717121662543,-106.60371552978398,Metro Shelter H,1
8.013257253458647,115.66652314728064,428.8270217309975,33.56447458004704,18553.695754924363,Clay,-35.110141814144924,82.66632295494622,-35.11466229763044,82.66703045213599,Stadium D,1
3.481290236271587,290.2813967546021,445.8830706671629,23.68015714201387,11477.768908512902,Silt,63.49207095874709,0.04296780150014001,63.49591125754363,0.03987091854769229,Metro Shelter H,0
5.330027235537772,550.4057501891888,46.0082922703357,28.50382176905034,25767.356980884368,Soft Soil,58.3297866385569,2.174464944226685,58.32070812517467,2.177077060071661,Community Center A,1
3.753148886913343,289.001489431951,482.6084883303293,86.18871813042368,22657.3629405095,Soft Soil,-88.16577625548707,-88.32098967654626,-88.16931471439203,-88.31367336601556,Stadium D,0
8.610172268191358,487.57155552295563,166.80654938203165,52.780758960779764,649.1486496632871,Rocky,31.068698444682482,-128.3020181561806,31.063813928290013,-128.30572386239135,School Ground E,0
7.051437824379127,355.04957717466283,219.94975479167772,13.079035127077477,5078.29209504493,Soft Soil,48.07524530195414,-66.13813903144627,48.077683689250556,-66.13721652536952,Public Park C,0
5.15083716154222,168.8561875765777,395.95187959640765,70.92216490554625,14273.631967133178,Clay,-89.28789463841692,109.90741819244448,-89.28597238805959,109.91429953456321,Public Park C,0
3.4131292768591535,557.305355616152,332.44815278624884,15.436893323344947,19794.53992827842,Silt,-1.1101023915073114,45.62964210632035,-1.1057689424963641,45.63942364059669,Basement Bunker I,0
5.021385091151805,58.94941784948092,446.52995621802864,6.024440294223665,21482.26589292206,Silt,81.51541287683668,-53.25534805663487,81.52528768028024,-53.26011550841447,School Ground E,0
5.113691593173856,367.4231979286054,200.28687538838608,25.568487649791727,24505.673562758788,Sandy,81.65112258617089,-73.53238595761202,81.65965152602425,-73.53964061509909,Evacuation Hub F,0
7.742440159197416,146.22372397038345,186.6440818380793,16.809017951676587,1571.636578336559,Sandy,43.281827513266535,-178.668412071388,43.27963621668013,-178.67056778083833,Metro Shelter H,1
7.144123563808885,46.94593997896296,15.844424770659838,60.49974743746681,652.647680395471,Clay,59.69996788097532,-168.9122174656344,59.69498909247068,-168.91759638842788,Open Ground B,1
8.766882826746123,352.0537559582742,231.36268833482904,48.45664073400419,18055.12142584137,Sandy,-34.641195073122496,-7.0628684249177525,-34.63533161839684,-7.069086814207436,Community Center A,1
6.0693970135526705,349.69350915444653,362.0353851645544,72.40645504928672,21742.425721114192,Silt,-7.008220338100912,-87.72029236003576,-7.004897836684468,-87.71928057726676,Metro Shelter H,1
3.777362598598961,494.8306311730046,150.58935881310802,51.15710502602459,23622.214060990136,Silt,89.14563571332377,157.2545815766573,89.14062848910375,157.24755082378684,School Ground E,0
7.636091116949467,521.3254851363334,231.36325683692073,41.90059352093877,4755.895978703805,Rocky,55.31447393038559,20.592287246777175,55.308437739985486,20.588325805299718,Hillside Safe Zone G,0
7.945102816009833,509.45404208502777,109.69888424263901,52.6218690437743,29065.206913340022,Soft Soil,-81.97241169349202,144.72249770250397,-81.97808224069593,144.71780307881247,School Ground E,1
6.648301784201726,286.69111304172856,386.39390293573035,43.448611308777785,6959.929737019581,Soft Soil,-80.18494199853158,-106.8962597169297,-80.17839513388594,-106.89440532195412,Metro Shelter H,0
8.011286669704646,442.18285105859377,30.25578067057355,3.708689391403952,7584.8783605298295,Sandy,14.332867486376813,-135.7440034016968,14.338155816554021,-135.74824582383383,Community Center A,1
6.20967137636854,403.8616698507722,352.69152750024915,68.069911299624,4713.242280074909,Clay,-22.80558200159618,119.94974054970714,-22.811099945210213,119.95837182676006,Metro Shelter H,0
6.397763390982961,295.0932292818437,189.47000587249175,96.21303262144554,1393.0985473780493,Soft Soil,-47.50939846997163,39.388519798695,-47.50755624301514,39.397972111279806,Open Ground B,1
5.779016619330573,418.04888593019524,20.798034693560396,42.203355703604636,24310.751331636027,Soft Soil,-32.378737180063176,75.31998872107579,-32.37857638709826,75.326720861824,Basement Bunker I,1
3.1652243238366187,663.0735136943838,426.7347936458929,42.37329837680467,268.74175386756013,Silt,82.61117311979194,18.763478291990197,82.60817128457356,18.75623107547222,Public Park C,0
3.701294275456479,135.02562057696414,243.8609315905826,4.576887863724655,13967.017872075661,Sandy,-32.11784525664843,-51.305950269590284,-32.12002977009714,-51.31460816727871,School Ground E,0
3.2042897069637726,634.0404670498684,299.6594848080645,89.03790846867483,2849.8187969859623,Clay,-24.86983866526589,-76.13923315032508,-24.865558823123823,-76.13676235016253,Stadium D,0
7.136667673214572,37.418859788238855,366.01534576222843,92.91213874629298,1439.3808796520811,Rocky,-8.763094231528541,-145.6999310381176,-8.765134950838883,-145.69689291067854,Open Ground B,1
5.043313876996123,215.87244903116246,327.53721650059435,81.31391180141432,28046.242165204854,Clay,-61.04411497485513,-151.29786916484946,-61.03727381486728,-151.2996297631586,School Ground E,1
6.305709492570568,201.70167402806976,365.4284354073058,10.63454715418567,24779.454875824253,Sandy,-19.919929545592296,-17.962701171828684,-19.913775717483762,-17.970206254149904,Public Park C,0
8.899182080519605,438.455575516634,381.14084228892887,90.02236811539392,11906.80015437133,Clay,26.3798715465782,-74.7010947333539,26.373462605191467,-74.70565373659655,Community Center A,1
4.620399489467687,91.85746624410322,294.57576528230544,2.395566339504085,13811.95250109619,Soft Soil,-43.34011185774071,28.46016890078718,-43.33564293921748,28.459934437938045,Basement Bunker I,0
5.667488999731593,617.6433282878277,182.81891545387836,44.457432323630876,26056.565515017883,Clay,22.12560230981211,75.13907962254373,22.132627336889836,75.14015079705563,Evacuation Hub F,0
7.911082400529816,579.9859859255289,121.57107485817131,50.062365410139456,23925.42390811481,Sandy,-45.947814151486554,55.64227466728465,-45.941763031412236,55.63409111077628,Stadium D,1
4.487188075695546,456.4460737796944,451.4516183263936,83.40021010263389,20779.288623456407,Clay,51.60383924260941,137.9295744775834,51.59487951017237,137.92786920873763,Hillside Safe Zone G,0
3.5003694138871544,320.8896822545384,484.96242231911015,75.0859213453971,16143.30486087352,Sandy,78.74225178499381,84.47620993633393,78.73313308618748,84.46811803679394,Stadium D,0
4.883384443939493,653.0692294994549,178.83137754910445,79.70968964998858,18273.89087645297,Soft Soil,-10.00445361143531,-38.04258046762203,-10.004377652392563,-38.05184595582414,Evacuation Hub F,1
4.047938367151029,581.5225883043892,56.15536453615011,86.79009495573746,11861.414763507308,Silt,83.43497890869395,-50.155624344676795,83.44254804108226,-50.15856431110966,Evacuation Hub F,1
9.043034740226725,349.5206036568714,111.26866355821564,47.60709204927257,15890.101029639824,Clay,29.588692272725496,-158.26292799212393,29.584223022556458,-158.25698146721368,Metro Shelter H,1
8.25278246716871,491.31134811801786,335.3336729935948,78.02523535171714,16236.96408927071,Soft Soil,38.09483400072352,18.52889359669021,38.08765441164206,18.536078724631828,Open Ground B,1
7.117124417317752,396.8509665257792,86.46668497916538,6.803309440543892,25958.704466454532,Silt,2.041496975796619,64.26075545882134,2.0316766226163794,64.2641840952652,Evacuation Hub F,1
8.664493836220165,411.5595668717852,390.0611365304941,44.45464227505388,6637.756356135523,Soft Soil,-49.05756607919276,-65.4044096152421,-49.048606823386635,-65.41087236631587,Evacuation Hub F,1
8.223868499844244,231.68324860622988,461.51511993735676,3.0132674869641107,7473.9868062047535,Silt,79.15067214359416,124.70212665267013,79.14655598682089,124.70504870103873,Open Ground B,0
4.212705382759233,323.45922323742775,481.8257575394236,91.5315065318594,6407.033315836267,Silt,84.57096517170001,-49.83787419107469,84.5727987483813,-49.83482642563356,Basement Bunker I,0
8.801633490184855,54.68500155282094,4.66275298744534,95.84137819529208,17417.116446669766,Rocky,61.556271203913695,-51.39085330497193,61.56177552507942,-51.383682902026855,Community Center A,1
6.505724572451729,250.14408416521474,479.0770824772083,8.393906028816279,20885.215688854456,Silt,-6.568018255983674,-65.78080435771935,-6.569051661592572,-65.77110207387489,Public Park C,0
8.248361008566405,487.0799607535064,370.09720956480885,53.26266444077605,7231.225673431039,Silt,-59.18087235006957,-146.1114453751915,-59.176223431155044,-146.10938079213852,Open Ground B,0
8.824593449502707,667.2512213543304,42.02511613190113,32.513960633686914,20341.14978564784,Soft Soil,-73.85478457491837,177.6209771110935,-73.85517506507566,177.62268185230926,Community Center A,1
5.0670225873171155,674.1448789341142,207.62023438936322,34.25342846628781,18879.92464436744,Sandy,0.819276356742634,-5.926368309251444,0.8218402027309681,-5.927657404920079,Community Center A,0
3.715337509429899,389.0060083874242,350.0227372897545,45.07000613754847,9700.237299849161,Silt,-35.059535942833534,158.27733901718904,-35.05374159520211,158.26740527735615,Community Center A,0
4.481578556522621,424.63557626670746,478.3427463305247,12.506596525455072,6971.583411290814,Silt,64.22536912685686,26.94021184512195,64.23199190474244,26.938217188592006,School Ground E,0
5.776200626070667,130.00482985067725,82.07069680569629,18.077019878391265,26465.998004591656,Sandy,7.880113161800011,132.64854213239255,7.880612236266527,132.6511598268179,Public Park C,1
8.317095978496205,486.7156756654715,63.866640963476996,57.73686601279447,17133.099202266243,Silt,75.7271821998198,36.83894029761086,75.7205575713831,36.84206850275927,Basement Bunker I,1
8.594748791166232,49.46115487207037,236.17352663093928,1.8755909437488283,21146.58643675345,Clay,40.55512725676198,53.323071934836975,40.55476236257134,53.31424161874147,Open Ground B,1
3.0451888484527396,199.27998005961118,484.0494468692446,59.980102201420074,27767.63072313166,Clay,-8.600868045089896,162.25913501398628,-8.597776818508859,162.25144355524998,Stadium D,0
6.319857466754177,467.85434309980957,485.68960762900525,31.891718778666934,6241.386748759982,Soft Soil,43.75748876077441,94.36162077743228,43.76621677624463,94.36316174789015,Plaza J,0
5.713171520467063,217.2170920804425,113.95737052645465,83.22064148040016,10581.572666759137,Rocky,84.25553067543362,-115.84226846615961,84.26174468904097,-115.8520629477057,Metro Shelter H,1
4.443700768059747,34.892811880118025,159.67357398572867,60.00065077286838,13090.0566520392,Clay,11.31869864862783,56.900879312081855,11.323149746546273,56.90303480716722,Community Center A,1
3.7791248876689383,582.3092865456747,454.01599282232723,70.8091200712172,7063.545870417073,Clay,-33.4624959969306,-57.87520684552729,-33.46630636646008,-57.86788445702085,Stadium D,0
5.194498614123582,217.23100499419414,367.4207454260321,11.442518123794532,25228.574138583757,Silt,-23.074838704125398,-33.62982341705987,-23.06680224383359,-33.63393424147234,Community Center A,0
9.128913075431374,44.1736574010749,486.15821432880915,26.586236468168856,2593.752961876533,Silt,21.66280581268832,132.71461987453802,21.662625926864234,132.71110211186078,Hillside Safe Zone G,1
5.100819058134909,52.35171515200563,446.57418150777715,99.66696089720367,7250.867011976082,Clay,84.92113007127398,127.14633328472007,84.91317501278824,127.1528051197723,School Ground E,1
6.372139041331879,176.23115915212753,107.54802515687167,43.365224690922375,5811.920678321968,Clay,-5.028334523157639,-52.81654726624933,-5.035666741452074,-52.80831020929967,Plaza J,1
7.569623232818656,124.61116305506837,379.86342970634166,35.88652053242096,28606.41268758833,Silt,37.612123712638336,146.70286056095642,37.603040166628766,146.69986871494064,Community Center A,1
5.363592415465411,542.0100824461056,24.282615780058304,87.38553589772742,18857.889446378307,Sandy,-57.74850721532712,-9.438675014671844,-57.75104395704499,-9.442885532555538,Public Park C,1
9.316583537686245,225.1788326669241,408.91638937073697,3.3074608863134847,21514.834780844074,Clay,21.679625069591822,-77.27893047964244,21.677529181743026,-77.27929410190703,Public Park C,1
9.255907417123723,563.2870495278828,300.77838122230406,53.47733616761195,3341.790908207467,Rocky,42.09976504994506,-164.21112767769947,42.09741367155253,-164.21986558554525,Evacuation Hub F,0
4.636584922864867,121.69219847620695,478.0504813182309,21.025721378592433,5900.915654658322,Sandy,-13.798985448401126,-68.45139541936065,-13.80611791117689,-68.45377538820493,School Ground E,0
6.2321152883005055,345.01542568085864,480.0162277345392,36.81527914537632,24315.665294998118,Rocky,24.5417816244006,95.94980839654983,24.5438065573616,95.95519810972938,Public Park C,0
4.9557090138090025,481.62599348719016,25.407554512177633,19.9777071870328,17075.152672059838,Rocky,-49.12976861861053,-7.000258182370629,-49.12680605139179,-7.0008388083459,School Ground E,0
4.85146321345354,456.39359770609843,80.26074277788392,3.782275954870773,1449.133587716413,Soft Soil,-7.305403681988196,-102.46533040998226,-7.311743333689782,-102.45653930465708,Stadium D,0
3.239765157804463,420.7905869511881,242.1035236593458,41.65121339685567,17013.5260069398,Silt,58.60402836075403,-8.30861125211257,58.61274607802137,-8.301830908385751,Hillside Safe Zone G,0
6.9621681708693295,647.3751213518188,439.74676247307457,78.92030211950896,14314.02456133458,Rocky,-54.06374731279233,147.23920552436687,-54.055640879115174,147.23321761979267,Metro Shelter H,0
6.267413650987599,159.96760339472107,407.2225711480282,95.1954432626891,4695.441593489809,Clay,-73.96688051335828,-74.5783669121434,-73.97148267851003,-74.57240715335732,Open Ground B,1
3.3346118831249307,345.60344312347377,482.18501317588937,62.38529746100123,17828.930885440463,Clay,35.35625236212631,67.43614771216835,35.35891936820236,67.42843084568199,Evacuation Hub F,0
4.811202017537974,618.7947850506861,309.0420585556704,38.88370923527214,5297.147179321757,Sandy,-33.5646800748396,-132.22732805070808,-33.57171125096252,-132.22779765453336,Basement Bunker I,0
8.90372825878325,54.52563591660993,128.2817597808103,76.98552735473022,24362.358175469664,Clay,-2.1419874045029843,134.38337345644493,-2.146337114582589,134.3805898991027,Open Ground B,1
4.5571522893353205,39.121787777152676,12.553319752588665,50.522398342922095,18592.830938336756,Clay,70.52915483427753,3.1801154178625666,70.53071087310497,3.1868675072491706,Public Park C,1
3.94181666859295,163.311601290804,111.46324536027447,36.76202798906616,26152.220426829947,Soft Soil,-58.85678976780588,-77.36490358341796,-58.85151431440879,-77.36155652568694,Community Center A,1
6.18144294180416,443.11485367661294,337.6365989768123,17.908969255297468,12797.521265323108,Rocky,49.14385232349028,126.93267221166002,49.151233932682885,126.93574130080471,Evacuation Hub F,0
9.406727951718905,181.9157385148648,463.1374116715066,79.61299843370574,15406.43459250229,Silt,1.204579252018462,-128.89280908025574,1.2116352763824532,-128.89027695219417,Evacuation Hub F,1
